14:26:23,e-puck(3),Cat,Repeat,"(9.25, 2.45)",e-puck(3)
14:26:27,e-puck(3),Cat,Repeat,"(9.00, 2.83)",e-puck(3)
14:26:50,e-puck(1),OilBarrel,1,"(-1.93, 3.16)",First
14:26:50,e-puck(1),OilBarrel,Repeat,"(-1.93, 3.16)",e-puck(1)
14:26:55,e-puck(1),OilBarrel,Repeat,"(-1.97, 3.69)",e-puck(1)
14:26:55,e-puck(1),OilBarrel,Repeat,"(-1.97, 3.69)",e-puck(1)
14:27:04,e-puck(2),CardboardBox,Repeat,"(0.64, 1.14)",e-puck(2)
14:27:04,e-puck(2),CardboardBox,Repeat,"(0.64, 1.14)",e-puck(2)
14:27:07,e-puck(3),Cat,Repeat,"(10.94, 2.51)",e-puck(3)
14:27:09,e-puck(2),CardboardBox,Repeat,"(0.39, 0.41)",e-puck(2)
14:27:09,e-puck(2),CardboardBox,Repeat,"(0.39, 0.41)",e-puck(2)
14:27:09,e-puck(2),CardboardBox,Repeat,"(0.39, 0.41)",e-puck(2)
14:27:09,e-puck(2),CardboardBox,Repeat,"(0.39, 0.41)",e-puck(2)
14:27:12,e-puck(3),Cat,Repeat,"(10.68, 3.01)",e-puck(3)
14:27:15,e-puck(1),Cat,1,"(-2.53, 4.02)",First
14:27:17,e-puck(3),Cat,Repeat,"(11.50, 2.38)",e-puck(3)
14:27:24,e-puck,PlasticCrate,Repeat,"(0.78, 0.69)",e-puck
14:27:24,e-puck,PlasticCrate,Repeat,"(0.78, 0.69)",e-puck
14:27:26,e-puck(1),PlasticCrate,1,"(-3.11, 3.85)",First
14:27:26,e-puck(1),PlasticCrate,Repeat,"(-3.11, 3.85)",e-puck(1)
14:27:28,e-puck(3),OilBarrel,Repeat,"(11.59, 2.59)",e-puck(3)
14:27:28,e-puck(3),OilBarrel,Repeat,"(11.59, 2.59)",e-puck(3)
14:27:31,e-puck(1),OilBarrel,Repeat,"(-2.22, 3.33)",e-puck(1)
14:27:31,e-puck(1),OilBarrel,Repeat,"(-2.22, 3.33)",e-puck(1)
14:27:32,e-puck(2),CardboardBox,Repeat,"(0.83, 0.81)",e-puck(2)
14:27:32,e-puck(2),CardboardBox,Repeat,"(0.83, 0.81)",e-puck(2)
20:26:05,e-puck(2),WoodenBox,1,"(0.64, 0.98)",First
20:26:05,e-puck(2),WoodenBox,Repeat,"(0.64, 0.98)",e-puck(2)
20:26:37,e-puck,PlasticCrate,1,"(1.34, 1.00)",First
20:26:37,e-puck,PlasticCrate,Repeat,"(1.34, 1.00)",e-puck
20:26:42,e-puck,PlasticCrate,Repeat,"(1.04, 0.67)",e-puck
20:26:42,e-puck,PlasticCrate,Repeat,"(1.04, 0.67)",e-puck
20:26:46,e-puck,PlasticCrate,Repeat,"(0.43, 0.75)",e-puck
20:26:46,e-puck,PlasticCrate,Repeat,"(0.43, 0.75)",e-puck
20:26:49,e-puck(3),OilBarrel,1,"(-0.10, -2.62)",First
20:26:49,e-puck(3),OilBarrel,Repeat,"(-0.10, -2.62)",e-puck(3)
20:26:52,e-puck,PlasticCrate,Repeat,"(0.39, 0.13)",e-puck
20:26:52,e-puck,PlasticCrate,Repeat,"(0.39, 0.13)",e-puck
20:26:52,e-puck,PlasticCrate,Repeat,"(0.39, 0.13)",e-puck
20:26:52,e-puck,PlasticCrate,Repeat,"(0.39, 0.13)",e-puck
20:26:53,e-puck(3),OilBarrel,Repeat,"(0.64, -2.39)",e-puck(3)
20:26:53,e-puck(3),OilBarrel,Repeat,"(0.64, -2.39)",e-puck(3)
20:26:58,e-puck(1),OilBarrel,1,"(0.32, -1.98)",First
20:26:58,e-puck(1),OilBarrel,Repeat,"(0.32, -1.98)",e-puck(1)
20:27:16,e-puck(2),OilBarrel,1,"(1.93, 1.54)",First
20:27:16,e-puck(2),OilBarrel,Repeat,"(1.93, 1.54)",e-puck(2)
20:27:24,e-puck(3),Cat,1,"(-0.65, 1.28)",First
20:27:26,e-puck(1),OilBarrel,Repeat,"(0.72, -2.14)",e-puck(1)
20:27:26,e-puck(1),OilBarrel,Repeat,"(0.72, -2.14)",e-puck(1)
20:27:28,e-puck(3),Cat,Repeat,"(-0.20, 1.65)",e-puck(3)
20:27:32,e-puck(2),PlasticCrate,1,"(0.98, 0.80)",First
20:27:32,e-puck(2),PlasticCrate,Repeat,"(0.98, 0.80)",e-puck(2)
20:28:05,e-puck(1),OilBarrel,Repeat,"(1.41, -2.27)",e-puck(1)
20:28:05,e-puck(1),OilBarrel,Repeat,"(1.41, -2.27)",e-puck(1)
20:28:08,e-puck(3),OilBarrel,Repeat,"(0.15, 2.64)",e-puck(3)
20:28:08,e-puck(3),OilBarrel,Repeat,"(0.15, 2.64)",e-puck(3)
20:28:09,e-puck,WoodenBox,1,"(2.41, 1.37)",First
20:28:09,e-puck,WoodenBox,Repeat,"(2.41, 1.37)",e-puck
20:28:11,e-puck(1),OilBarrel,Repeat,"(1.90, -2.48)",e-puck(1)
20:28:11,e-puck(1),OilBarrel,Repeat,"(1.90, -2.48)",e-puck(1)
20:28:12,e-puck(3),OilBarrel,Repeat,"(-0.83, 2.64)",e-puck(3)
20:28:12,e-puck(3),OilBarrel,Repeat,"(-0.83, 2.64)",e-puck(3)
20:28:14,e-puck,WoodenBox,Repeat,"(2.75, 1.88)",e-puck
20:28:14,e-puck,WoodenBox,Repeat,"(2.75, 1.88)",e-puck
20:28:19,e-puck,WoodenBox,Repeat,"(2.17, 2.14)",e-puck
20:28:19,e-puck,WoodenBox,Repeat,"(2.17, 2.14)",e-puck
20:28:21,e-puck(1),Cat,1,"(2.21, -2.95)",First
20:28:26,e-puck(1),Cat,Repeat,"(2.11, -2.52)",e-puck(1)
20:28:26,e-puck(1),Cat,Repeat,"(2.11, -2.52)",e-puck(1)
20:28:29,e-puck(3),Cat,Repeat,"(0.59, 2.83)",e-puck(3)
20:28:38,e-puck(3),Cat,Repeat,"(0.73, 2.58)",e-puck(3)
20:37:11,e-puck(1),CardboardBox,1,"(1.61, 0.08)",First
20:37:11,e-puck(1),CardboardBox,Repeat,"(1.61, 0.08)",e-puck(1)
20:37:30,e-puck,PlasticCrate,1,"(0.22, 0.21)",First
20:37:30,e-puck,PlasticCrate,Repeat,"(0.22, 0.21)",e-puck
20:37:35,e-puck,PlasticCrate,Repeat,"(0.76, -0.09)",e-puck
20:37:35,e-puck,PlasticCrate,Repeat,"(0.76, -0.09)",e-puck
20:37:39,e-puck,PlasticCrate,Repeat,"(-0.32, 0.41)",e-puck
20:37:39,e-puck,PlasticCrate,Repeat,"(-0.32, 0.41)",e-puck
20:37:43,e-puck,PlasticCrate,Repeat,"(-0.35, -0.56)",e-puck
20:37:43,e-puck,PlasticCrate,Repeat,"(-0.35, -0.56)",e-puck
20:37:47,e-puck(3),OilBarrel,1,"(1.97, 2.01)",First
20:37:47,e-puck(3),OilBarrel,Repeat,"(1.97, 2.01)",e-puck(3)
20:37:52,e-puck(3),OilBarrel,Repeat,"(2.30, 2.04)",e-puck(3)
20:37:52,e-puck(3),OilBarrel,Repeat,"(2.30, 2.04)",e-puck(3)
20:37:52,e-puck(1),CardboardBox,Repeat,"(2.11, 0.75)",e-puck(1)
20:37:52,e-puck(1),CardboardBox,Repeat,"(2.11, 0.75)",e-puck(1)
20:37:57,e-puck(1),CardboardBox,Repeat,"(1.31, 0.66)",e-puck(1)
20:37:57,e-puck(1),CardboardBox,Repeat,"(1.31, 0.66)",e-puck(1)
20:38:01,e-puck(1),CardboardBox,Repeat,"(1.85, 0.77)",e-puck(1)
20:38:01,e-puck(1),CardboardBox,Repeat,"(1.85, 0.77)",e-puck(1)
